3 8 1  19 148
3 8 2  1 43
3 8 2  2 49
3 8 2  3 55
3 8 2  4 61
3 8 2  5 67
3 8 2  6 73
3 8 2  7 79
3 8 2  8 85
3 8 2  9 91
3 8 2  10 97
3 8 2  11 103
3 8 2  12 109
3 8 2  13 115
3 8 2  14 121
3 8 2  15 127
3 8 2  16 133
3 8 2  17 139
3 8 2  18 145
3 8 2  19 151
3 8 3  1 46
3 8 3  2 52
3 8 3  3 58
3 8 3  4 64
3 8 3  5 70
3 8 3  6 76
3 8 3  7 82
3 8 3  8 88
3 8 3  9 94
3 8 3  10 100
3 8 3  11 106
3 8 3  12 112
3 8 3  13 118
3 8 3  14 124
3 8 3  15 130
3 8 3  16 136
3 8 3  17 142
3 8 3  18 148
3 8 3  19 154
3 8 4  1 49
3 8 4  2 55
3 8 4  3 61
3 8 4  4 67
3 8 4  5 73
3 8 4  6 79
3 8 4  7 85
3 8 4  8 91
3 8 4  9 97
3 8 4  10 103
3 8 4  11 109
3 8 4  12 115
3 8 4  13 121
3 8 4  14 127
3 8 4  15 133
3 8 4  16 139
3 8 4  17 145
3 8 4  18 151
3 8 4  19 157
3 8 5  1 52
3 8 5  2 58
3 8 5  3 64
3 8 5  4 70
3 8 5  5 76
3 8 5  6 82
3 8 5  7 88
3 8 5  8 94
3 8 5  9 100
3 8 5  10 106
3 8 5  11 112
3 8 5  12 118
3 8 5  13 124
3 8 5  14 130
3 8 5  15 136
3 8 5  16 142
3 8 5  17 148
3 8 5  18 154
3 8 5  19 160
3 8 6  1 55
3 8 6  2 61
3 8 6  3 67
3 8 6  4 73
3 8 6  5 79
3 8 6  6 85
3 8 6  7 91
3 8 6  8 97
3 8 6  9 103
3 8 6  10 109
3 8 6  11 115
3 8 6  12 121
3 8 6  13 127
3 8 6  14 133
3 8 6  15 139
3 8 6  16 145
3 8 6  17 151
3 8 6  18 157
3 8 6  19 163
3 8 7  1 58
3 8 7  2 64
3 8 7  3 70
3 8 7  4 76
3 8 7  5 82
3 8 7  6 88
3 8 7  7 94
3 8 7  8 100
3 8 7  9 106
3 8 7  10 112
3 8 7  11 118
3 8 7  12 124
3 8 7  13 130
3 8 7  14 136
3 8 7  15 142
3 8 7  16 148
3 8 7  17 154
3 8 7  18 160
3 8 7  19 166
3 8 8  1 61
3 8 8  2 67
3 8 8  3 73
3 8 8  4 79
3 8 8  5 85
3 8 8  6 91
3 8 8  7 97
3 8 8  8 103
3 8 8  9 109
3 8 8  10 115
3 8 8  11 121
3 8 8  12 127
3 8 8  13 133
3 8 8  14 139
3 8 8  15 145
3 8 8  16 151
3 8 8  17 157
3 8 8  18 163
3 8 8  19 169
3 8 9  1 64
3 8 9  2 70
3 8 9  3 76
3 8 9  4 82
3 8 9  5 88
3 8 9  6 94
3 8 9  7 100
3 8 9  8 106
3 8 9  9 112
3 8 9  10 118
3 8 9  11 124
3 8 9  12 130
3 8 9  13 136
3 8 9  14 142
3 8 9  15 148
3 8 9  16 154
3 8 9  17 160
3 8 9  18 166
3 8 9  19 172
3 8 10  1 67
3 8 10  2 73
3 8 10  3 79
3 8 10  4 85
3 8 10  5 91
3 8 10  6 97
3 8 10  7 103
3 8 10  8 109
3 8 10  9 115
3 8 10  10 121
3 8 10  11 127
3 8 10  12 133
3 8 10  13 139
3 8 10  14 145
3 8 10  15 151
3 8 10  16 157
3 8 10  17 163
3 8 10  18 169
3 8 10  19 175
3 8 11  1 70
3 8 11  2 76
3 8 11  3 82
3 8 11  4 88
3 8 11  5 94
3 8 11  6 100
3 8 11  7 106
3 8 11  8 112
3 8 11  9 118
3 8 11  10 124
3 8 11  11 130
3 8 11  12 136
3 8 11  13 142
3 8 11  14 148
3 8 11  15 154
3 8 11  16 160
3 8 11  17 166
3 8 11  18 172
3 8 11  19 178
3 8 12  1 73
3 8 12  2 79
3 8 12  3 85
3 8 12  4 91
3 8 12  5 97
3 8 12  6 103
3 8 12  7 109
3 8 12  8 115
3 8 12  9 121
3 8 12  10 127
3 8 12  11 133
3 8 12  12 139
3 8 12  13 145
3 8 12  14 151
3 8 12  15 157
3 8 12  16 163
3 8 12  17 169
3 8 12  18 175
3 8 12  19 181
3 8 13  1 76
3 8 13  2 82
3 8 13  3 88
3 8 13  4 94
3 8 13  5 100
3 8 13  6 106
3 8 13  7 112
3 8 13  8 118
3 8 13  9 124
3 8 13  10 130
3 8 13  11 136
3 8 13  12 142
3 8 13  13 148
3 8 13  14 154
3 8 13  15 160
3 8 13  16 166
3 8 13  17 172
3 8 13  18 178
3 8 13  19 184
3 8 14  1 79
3 8 14  2 85
3 8 14  3 91
3 8 14  4 97
3 8 14  5 103
3 8 14  6 109
3 8 14  7 115
3 8 14  8 121
3 8 14  9 127
3 8 14  10 133
3 8 14  11 139
3 8 14  12 145
3 8 14  13 151
3 8 14  14 157
3 8 14  15 163
3 8 14  16 169
3 8 14  17 175
3 8 14  18 181
3 8 14  19 187
3 8 15  1 82
3 8 15  2 88
3 8 15  3 94
3 8 15  4 100
3 8 15  5 106
3 8 15  6 112
3 8 15  7 118
3 8 15  8 124
3 8 15  9 130
3 8 15  10 136
3 8 15  11 142
3 8 15  12 148
3 8 15  13 154
3 8 15  14 160
3 8 15  15 166
3 8 15  16 172
3 8 15  17 178
3 8 15  18 184
3 8 15  19 190
3 8 16  1 85
3 8 16  2 91
3 8 16  3 97
3 8 16  4 103
3 8 16  5 109
3 8 16  6 115
3 8 16  7 121
3 8 16  8 127
3 8 16  9 133
3 8 16  10 139
3 8 16  11 145
3 8 16  12 151
3 8 16  13 157
3 8 16  14 163
3 8 16  15 169
3 8 16  16 175
3 8 16  17 181
3 8 16  18 187
3 8 16  19 193
3 8 17  1 88
3 8 17  2 94
3 8 17  3 100
3 8 17  4 106
3 8 17  5 112
3 8 17  6 118
3 8 17  7 124
3 8 17  8 130
3 8 17  9 136
3 8 17  10 142
3 8 17  11 148
3 8 17  12 154
3 8 17  13 160
3 8 17  14 166
3 8 17  15 172
3 8 17  16 178
3 8 17  17 184
3 8 17  18 190
3 8 17  19 196
3 8 18  1 91
3 8 18  2 97
3 8 18  3 103
3 8 18  4 109
3 8 18  5 115
3 8 18  6 121
3 8 18  7 127
3 8 18  8 133
3 8 18  9 139
3 8 18  10 145
3 8 18  11 151
3 8 18  12 157
3 8 18  13 163
3 8 18  14 169
3 8 18  15 175
3 8 18  16 181
3 8 18  17 187
3 8 18  18 193
3 8 18  19 199
3 8 19  1 94
3 8 19  2 100
3 8 19  3 106
3 8 19  4 112
3 8 19  5 118
3 8 19  6 124
3 8 19  7 130
3 8 19  8 136
3 8 19  9 142
3 8 19  10 148
3 8 19  11 154
3 8 19  12 160
3 8 19  13 166
3 8 19  14 172
3 8 19  15 178
3 8 19  16 184
3 8 19  17 190
3 8 19  18 196
3 8 19  19 202
3 9 1  1 42
3 9 1  2 48
3 9 1  3 54
3 9 1  4 60
3 9 1  5 66
3 9 1  6 72
3 9 1  7 78
3 9 1  8 84
3 9 1  9 90
3 9 1  10 96
3 9 1  11 102
3 9 1  12 108
3 9 1  13 114
3 9 1  14 120
3 9 1  15 126
3 9 1  16 132
3 9 1  17 138
3 9 1  18 144
3 9 1  19 150
3 9 2  1 45
3 9 2  2 51
3 9 2  3 57
3 9 2  4 63
3 9 2  5 69
3 9 2  6 75
3 9 2  7 81
3 9 2  8 87
3 9 2  9 93
3 9 2  10 99
3 9 2  11 105
3 9 2  12 111
3 9 2  13 117
3 9 2  14 123
3 9 2  15 129
3 9 2  16 135
3 9 2  17 141
3 9 2  18 147
3 9 2  19 153
3 9 3  1 48
3 9 3  2 54
3 9 3  3 60
3 9 3  4 66
3 9 3  5 72
3 9 3  6 78
3 9 3  7 84
3 9 3  8 90
3 9 3  9 96
3 9 3  10 102
3 9 3  11 108
3 9 3  12 114
3 9 3  13 120
3 9 3  14 126
3 9 3  15 132
3 9 3  16 138
3 9 3  17 144
3 9 3  18 150
3 9 3  19 156
3 9 4  1 51
3 9 4  2 57
3 9 4  3 63
3 9 4  4 69
3 9 4  5 75
3 9 4  6 81
3 9 4  7 87
3 9 4  8 93
3 9 4  9 99
3 9 4  10 105
3 9 4  11 111
3 9 4  12 117
3 9 4  13 123
3 9 4  14 129
3 9 4  15 135
3 9 4  16 141
3 9 4  17 147
3 9 4  18 153
3 9 4  19 159
3 9 5  1 54
3 9 5  2 60
3 9 5  3 66
3 9 5  4 72
3 9 5  5 78
3 9 5  6 84
3 9 5  7 90
3 9 5  8 96
3 9 5  9 102
3 9 5  10 108
3 9 5  11 114
3 9 5  12 120
3 9 5  13 126
3 9 5  14 132
3 9 5  15 138
3 9 5  16 144
3 9 5  17 150
3 9 5  18 156
3 9 5  19 162
3 9 6  1 57
3 9 6  2 63
3 9 6  3 69
3 9 6  4 75
3 9 6  5 81
3 9 6  6 87
3 9 6  7 93
3 9 6  8 99
3 9 6  9 105
3 9 6  10 111
3 9 6  11 117
3 9 6  12 123
3 9 6  13 129
3 9 6  14 135
3 9 6  15 141
3 9 6  16 147
3 9 6  17 153
3 9 6  18 159
3 9 6  19 165
3 9 7  1 60
3 9 7  2 66
3 9 7  3 72
3 9 7  4 78
3 9 7  5 84
3 9 7  6 90
3 9 7  7 96
3 9 7  8 102
3 9 7  9 108
3 9 7  10 114
3 9 7  11 120
3 9 7  12 126
3 9 7  13 132
3 9 7  14 138
3 9 7  15 144
3 9 7  16 150
3 9 7  17 156
3 9 7  18 162
3 9 7  19 168
3 9 8  1 63
3 9 8  2 69
3 9 8  3 75
3 9 8  4 81
3 9 8  5 87
3 9 8  6 93
3 9 8  7 99
3 9 8  8 105
3 9 8  9 111
3 9 8  10 117
3 9 8  11 123
3 9 8  12 129
3 9 8  13 135
3 9 8  14 141
3 9 8  15 147
3 9 8  16 153
3 9 8  17 159
3 9 8  18 165
3 9 8  19 171
3 9 9  1 66
3 9 9  2 72
3 9 9  3 78
3 9 9  4 84
3 9 9  5 90
3 9 9  6 96
3 9 9  7 102
3 9 9  8 108
3 9 9  9 114
3 9 9  10 120
3 9 9  11 126
3 9 9  12 132
3 9 9  13 138
3 9 9  14 144
3 9 9  15 150
3 9 9  16 156
3 9 9  17 162
3 9 9  18 168
3 9 9  19 174
3 9 10  1 69
3 9 10  2 75
3 9 10  3 81
3 9 10  4 87
3 9 10  5 93
3 9 10  6 99
3 9 10  7 105
3 9 10  8 111
3 9 10  9 117
3 9 10  10 123
3 9 10  11 129
3 9 10  12 135
3 9 10  13 141
3 9 10  14 147
3 9 10  15 153
3 9 10  16 159
3 9 10  17 165
3 9 10  18 171
3 9 10  19 177
3 9 11  1 72
3 9 11  2 78
3 9 11  3 84
3 9 11  4 90
3 9 11  5 96
3 9 11  6 102
3 9 11  7 108
3 9 11  8 114
3 9 11  9 120
3 9 11  10 126
3 9 11  11 132
3 9 11  12 138
3 9 11  13 144
3 9 11  14 150
3 9 11  15 156
3 9 11  16 162
3 9 11  17 168
3 9 11  18 174
3 9 11  19 180
3 9 12  1 75
3 9 12  2 81
3 9 12  3 87
3 9 12  4 93
3 9 12  5 99
3 9 12  6 105
3 9 12  7 111
3 9 12  8 117
3 9 12  9 123
3 9 12  10 129
3 9 12  11 135
3 9 12  12 141
3 9 12  13 147
3 9 12  14 153
3 9 12  15 159
3 9 12  16 165
3 9 12  17 171
3 9 12  18 177
3 9 12  19 183
3 9 13  1 78
3 9 13  2 84
3 9 13  3 90
3 9 13  4 96
3 9 13  5 102
3 9 13  6 108
3 9 13  7 114
3 9 13  8 120
3 9 13  9 126
3 9 13  10 132
3 9 13  11 138
3 9 13  12 144
3 9 13  13 150
3 9 13  14 156
3 9 13  15 162
3 9 13  16 168
3 9 13  17 174
3 9 13  18 180
3 9 13  19 186
3 9 14  1 81
3 9 14  2 87
3 9 14  3 93
3 9 14  4 99
3 9 14  5 105
3 9 14  6 111
3 9 14  7 117
3 9 14  8 123
3 9 14  9 129
3 9 14  10 135
3 9 14  11 141
3 9 14  12 147
3 9 14  13 153
3 9 14  14 159
3 9 14  15 165
3 9 14  16 171
3 9 14  17 177
3 9 14  18 183
3 9 14  19 189
3 9 15  1 84
3 9 15  2 90
3 9 15  3 96
3 9 15  4 102
3 9 15  5 108
3 9 15  6 114
3 9 15  7 120
3 9 15  8 126
3 9 15  9 132
3 9 15  10 138
3 9 15  11 144
3 9 15  12 150
3 9 15  13 156
3 9 15  14 162
3 9 15  15 168
3 9 15  16 174
3 9 15  17 180
3 9 15  18 186
3 9 15  19 192
3 9 16  1 87
3 9 16  2 93
3 9 16  3 99
3 9 16  4 105
3 9 16  5 111
3 9 16  6 117
3 9 16  7 123
3 9 16  8 129
3 9 16  9 135
3 9 16  10 141
3 9 16  11 147
3 9 16  12 153
3 9 16  13 159
3 9 16  14 165
3 9 16  15 171
3 9 16  16 177
3 9 16  17 183
3 9 16  18 189
3 9 16  19 195
3 9 17  1 90
3 9 17  2 96
3 9 17  3 102
3 9 17  4 108
3 9 17  5 114
3 9 17  6 120
3 9 17  7 126
3 9 17  8 132
3 9 17  9 138
3 9 17  10 144
3 9 17  11 150
3 9 17  12 156
3 9 17  13 162
3 9 17  14 168
3 9 17  15 174
3 9 17  16 180
3 9 17  17 186
3 9 17  18 192
3 9 17  19 198
3 9 18  1 93
3 9 18  2 99
3 9 18  3 105
3 9 18  4 111
3 9 18  5 117
3 9 18  6 123
3 9 18  7 129
3 9 18  8 135
3 9 18  9 141
3 9 18  10 147
3 9 18  11 153
3 9 18  12 159
3 9 18  13 165
3 9 18  14 171
3 9 18  15 177
3 9 18  16 183
3 9 18  17 189
3 9 18  18 195
3 9 18  19 201
3 9 19  1 96
3 9 19  2 102
3 9 19  3 108
3 9 19  4 114
3 9 19  5 120
3 9 19  6 126
3 9 19  7 132
3 9 19  8 138
3 9 19  9 144
3 9 19  10 150
3 9 19  11 156
3 9 19  12 162
3 9 19  13 168
3 9 19  14 174
3 9 19  15 180
3 9 19  16 186
3 9 19  17 192
3 9 19  18 198
3 9 19  19 204
3 10 1  1 44
3 10 1  2 50
3 10 1  3 56
3 10 1  4 62
3 10 1  5 68
3 10 1  6 74
3 10 1  7 80
3 10 1  8 86
3 10 1  9 92
3 10 1  10 98
3 10 1  11 104
3 10 1  12 110
3 10 1  13 116
3 10 1  14 122
3 10 1  15 128
3 10 1  16 134
3 10 1  17 140
3 10 1  18 146
3 10 1  19 152
3 10 2  1 47
3 10 2  2 53
3 10 2  3 59
3 10 2  4 65
3 10 2  5 71
3 10 2  6 77
3 10 2  7 83
3 10 2  8 89
3 10 2  9 95
3 10 2  10 101
3 10 2  11 107
3 10 2  12 113
3 10 2  13 119
3 10 2  14 125
3 10 2  15 131
3 10 2  16 137
3 10 2  17 143
3 10 2  18 149
3 10 2  19 155
3 10 3  1 50
3 10 3  2 56
3 10 3  3 62
3 10 3  4 68
3 10 3  5 74
3 10 3  6 80
3 10 3  7 86
3 10 3  8 92
3 10 3  9 98
3 10 3  10 104
3 10 3  11 110
3 10 3  12 116
3 10 3  13 122
3 10 3  14 128
3 10 3  15 134
3 10 3  16 140
3 10 3  17 146
3 10 3  18 152
3 10 3  19 158
3 10 4  1 53
3 10 4  2 59
3 10 4  3 65
3 10 4  4 71
3 10 4  5 77
3 10 4  6 83
3 10 4  7 89
3 10 4  8 95
3 10 4  9 101
3 10 4  10 107
3 10 4  11 113
3 10 4  12 119
3 10 4  13 125
3 10 4  14 131
3 10 4  15 137
3 10 4  16 143
3 10 4  17 149
3 10 4  18 155
3 10 4  19 161
3 10 5  1 56
3 10 5  2 62
3 10 5  3 68
3 10 5  4 74
3 10 5  5 80
3 10 5  6 86
3 10 5  7 92
3 10 5  8 98
3 10 5  9 104
3 10 5  10 110
3 10 5  11 116
3 10 5  12 122
3 10 5  13 128
3 10 5  14 134
3 10 5  15 140
3 10 5  16 146
3 10 5  17 152
3 10 5  18 158
3 10 5  19 164
3 10 6  1 59
3 10 6  2 65
3 10 6  3 71
3 10 6  4 77
3 10 6  5 83
3 10 6  6 89
3 10 6  7 95
3 10 6  8 101
3 10 6  9 107
3 10 6  10 113
3 10 6  11 119
3 10 6  12 125
3 10 6  13 131
3 10 6  14 137
3 10 6  15 143
3 10 6  16 149
3 10 6  17 155
3 10 6  18 161
3 10 6  19 167
3 10 7  1 62
3 10 7  2 68
3 10 7  3 74
3 10 7  4 80
3 10 7  5 86
3 10 7  6 92
3 10 7  7 98
3 10 7  8 104
3 10 7  9 110
3 10 7  10 116
3 10 7  11 122
3 10 7  12 128
3 10 7  13 134
3 10 7  14 140
3 10 7  15 146
3 10 7  16 152
3 10 7  17 158
3 10 7  18 164
3 10 7  19 170
3 10 8  1 65
3 10 8  2 71
3 10 8  3 77
3 10 8  4 83
3 10 8  5 89
3 10 8  6 95
3 10 8  7 101
3 10 8  8 107
3 10 8  9 113
3 10 8  10 119
3 10 8  11 125
3 10 8  12 131
3 10 8  13 137
3 10 8  14 143
3 10 8  15 149
3 10 8  16 155
3 10 8  17 161
3 10 8  18 167
3 10 8  19 173
3 10 9  1 68
3 10 9  2 74
3 10 9  3 80
3 10 9  4 86
3 10 9  5 92
3 10 9  6 98
3 10 9  7 104
3 10 9  8 110
3 10 9  9 116
3 10 9  10 122
3 10 9  11 128
3 10 9  12 134
3 10 9  13 140
3 10 9  14 146
3 10 9  15 152
3 10 9  16 158
3 10 9  17 164
3 10 9  18 170
3 10 9  19 176
3 10 10  1 71
3 10 10  2 77
3 10 10  3 83
3 10 10  4 89
3 10 10  5 95
3 10 10  6 101
3 10 10  7 107
3 10 10  8 113
3 10 10  9 119
3 10 10  10 125
3 10 10  11 131
3 10 10  12 137
3 10 10  13 143
3 10 10  14 149
3 10 10  15 155
3 10 10  16 161
3 10 10  17 167
3 10 10  18 173
3 10 10  19 179
3 10 11  1 74
3 10 11  2 80
3 10 11  3 86
3 10 11  4 92
3 10 11  5 98
3 10 11  6 104
3 10 11  7 110
3 10 11  8 116
3 10 11  9 122
3 10 11  10 128
3 10 11  11 134
3 10 11  12 140
3 10 11  13 146
3 10 11  14 152
3 10 11  15 158
3 10 11  16 164
3 10 11  17 170
3 10 11  18 176
3 10 11  19 182
3 10 12  1 77
3 10 12  2 83
3 10 12  3 89
3 10 12  4 95
3 10 12  5 101
3 10 12  6 107
3 10 12  7 113
3 10 12  8 119
3 10 12  9 125
3 10 12  10 131
3 10 12  11 137
3 10 12  12 143
3 10 12  13 149
3 10 12  14 155
3 10 12  15 161
3 10 12  16 167
3 10 12  17 173
3 10 12  18 179
3 10 12  19 185
3 10 13  1 80
3 10 13  2 86
3 10 13  3 92
3 10 13  4 98
3 10 13  5 104
3 10 13  6 110
3 10 13  7 116
3 10 13  8 122
3 10 13  9 128
3 10 13  10 134
3 10 13  11 140
3 10 13  12 146
3 10 13  13 152
3 10 13  14 158
3 10 13  15 164
3 10 13  16 170
3 10 13  17 176
3 10 13  18 182
3 10 13  19 188
3 10 14  1 83
3 10 14  2 89
3 10 14  3 95
3 10 14  4 101
3 10 14  5 107
3 10 14  6 113
3 10 14  7 119
3 10 14  8 125
3 10 14  9 131
3 10 14  10 137
3 10 14  11 143
3 10 14  12 149
3 10 14  13 155
3 10 14  14 161
3 10 14  15 167
3 10 14  16 173
3 10 14  17 179
3 10 14  18 185
3 10 14  19 191
3 10 15  1 86
3 10 15  2 92
3 10 15  3 98
3 10 15  4 104
3 10 15  5 110
3 10 15  6 116
3 10 15  7 122
3 10 15  8 128
3 10 15  9 134
3 10 15  10 140
3 10 15  11 146
3 10 15  12 152
3 10 15  13 158
3 10 15  14 164
3 10 15  15 170
3 10 15  16 176
3 10 15  17 182
3 10 15  18 188
3 10 15  19 194
3 10 16  1 89
3 10 16  2 95
3 10 16  3 101
3 10 16  4 107
3 10 16  5 113
3 10 16  6 119
3 10 16  7 125
3 10 16  8 131
3 10 16  9 137
3 10 16  10 143
3 10 16  11 149
3 10 16  12 155
3 10 16  13 161
3 10 16  14 167
3 10 16  15 173
3 10 16  16 179
3 10 16  17 185
3 10 16  18 191
3 10 16  19 197
3 10 17  1 92
3 10 17  2 98
3 10 17  3 104
3 10 17  4 110
3 10 17  5 116
3 10 17  6 122
3 10 17  7 128
3 10 17  8 134
3 10 17  9 140
3 10 17  10 146
3 10 17  11 152
3 10 17  12 158
3 10 17  13 164
3 10 17  14 170
3 10 17  15 176
3 10 17  16 182
3 10 17  17 188
3 10 17  18 194
3 10 17  19 200
3 10 18  1 95
3 10 18  2 101
3 10 18  3 107
3 10 18  4 113
3 10 18  5 119
3 10 18  6 125
3 10 18  7 131
3 10 18  8 137
3 10 18  9 143
3 10 18  10 149
3 10 18  11 155
3 10 18  12 161
3 10 18  13 167
3 10 18  14 173
3 10 18  15 179
3 10 18  16 185
3 10 18  17 191
3 10 18  18 197
3 10 18  19 203
3 10 19  1 98
3 10 19  2 104
3 10 19  3 110
3 10 19  4 116
3 10 19  5 122
3 10 19  6 128
3 10 19  7 134
3 10 19  8 140
3 10 19  9 146
3 10 19  10 152
3 10 19  11 158
3 10 19  12 164
3 10 19  13 170
3 10 19  14 176
3 10 19  15 182
3 10 19  16 188
3 10 19  17 194
3 10 19  18 200
3 10 19  19 206
3 11 1  1 46
3 11 1  2 52
3 11 1  3 58
3 11 1  4 64
3 11 1  5 70
3 11 1  6 76
3 11 1  7 82
3 11 1  8 88
3 11 1  9 94
3 11 1  10 100
3 11 1  11 106
3 11 1  12 112
3 11 1  13 118
3 11 1  14 124
3 11 1  15 130
3 11 1  16 136
3 11 1  17 142
3 11 1  18 148
3 11 1  19 154
3 11 2  1 49
3 11 2  2 55
3 11 2  3 61
3 11 2  4 67
3 11 2  5 73
3 11 2  6 79
3 11 2  7 85
3 11 2  8 91
3 11 2  9 97
3 11 2  10 103
3 11 2  11 109
3 11 2  12 115
3 11 2  13 121
3 11 2  14 127
3 11 2  15 133
3 11 2  16 139
3 11 2  17 145
3 11 2  18 151
3 11 2  19 157
3 11 3  1 52
3 11 3  2 58
3 11 3  3 64
3 11 3  4 70
3 11 3  5 76
3 11 3  6 82
3 11 3  7 88
3 11 3  8 94
3 11 3  9 100
3 11 3  10 106
3 11 3  11 112
3 11 3  12 118
3 11 3  13 124
3 11 3  14 130
3 11 3  15 136
3 11 3  16 142
3 11 3  17 148
3 11 3  18 154
3 11 3  19 160
3 11 4  1 55
3 11 4  2 61
3 11 4  3 67
3 11 4  4 73
3 11 4  5 79
3 11 4  6 85
3 11 4  7 91
3 11 4  8 97
3 11 4  9 103
3 11 4  10 109
3 11 4  11 115
3 11 4  12 121
3 11 4  13 127
3 11 4  14 133
3 11 4  15 139
3 11 4  16 145
3 11 4  17 151
3 11 4  18 157
3 11 4  19 163
3 11 5  1 58
3 11 5  2 64
3 11 5  3 70
3 11 5  4 76
3 11 5  5 82
3 11 5  6 88
3 11 5  7 94
3 11 5  8 100
3 11 5  9 106
3 11 5  10 112
3 11 5  11 118
3 11 5  12 124
3 11 5  13 130
3 11 5  14 136
3 11 5  15 142
3 11 5  16 148
3 11 5  17 154
3 11 5  18 160
3 11 5  19 166
3 11 6  1 61
3 11 6  2 67
3 11 6  3 73
3 11 6  4 79
3 11 6  5 85
3 11 6  6 91
3 11 6  7 97
3 11 6  8 103
3 11 6  9 109
3 11 6  10 115
3 11 6  11 121
3 11 6  12 127
3 11 6  13 133
3 11 6  14 139
3 11 6  15 145
3 11 6  16 151
3 11 6  17 157
3 11 6  18 163
3 11 6  19 169
3 11 7  1 64
3 11 7  2 70
3 11 7  3 76
3 11 7  4 82
3 11 7  5 88
3 11 7  6 94
3 11 7  7 100
3 11 7  8 106
3 11 7  9 112
3 11 7  10 118
3 11 7  11 124
3 11 7  12 130
3 11 7  13 136
3 11 7  14 142
3 11 7  15 148
3 11 7  16 154
3 11 7  17 160
3 11 7  18 166
3 11 7  19 172
3 11 8  1 67
3 11 8  2 73
3 11 8  3 79
3 11 8  4 85
3 11 8  5 91
3 11 8  6 97
3 11 8  7 103
3 11 8  8 109
3 11 8  9 115
3 11 8  10 121
3 11 8  11 127
3 11 8  12 133
3 11 8  13 139
3 11 8  14 145
3 11 8  15 151
3 11 8  16 157
3 11 8  17 163
3 11 8  18 169
3 11 8  19 175
3 11 9  1 70
3 11 9  2 76
3 11 9  3 82
3 11 9  4 88
3 11 9  5 94
3 11 9  6 100
3 11 9  7 106
3 11 9  8 112
3 11 9  9 118
3 11 9  10 124
3 11 9  11 130
3 11 9  12 136
3 11 9  13 142
3 11 9  14 148
3 11 9  15 154
3 11 9  16 160
3 11 9  17 166
3 11 9  18 172
3 11 9  19 178
3 11 10  1 73
3 11 10  2 79
3 11 10  3 85
3 11 10  4 91
3 11 10  5 97
3 11 10  6 103
3 11 10  7 109
3 11 10  8 115
3 11 10  9 121
3 11 10  10 127
3 11 10  11 133
3 11 10  12 139
3 11 10  13 145
3 11 10  14 151
3 11 10  15 157
3 11 10  16 163
3 11 10  17 169
3 11 10  18 175
3 11 10  19 181
3 11 11  1 76
3 11 11  2 82
3 11 11  3 88
3 11 11  4 94
3 11 11  5 100
3 11 11  6 106
3 11 11  7 112
3 11 11  8 118
3 11 11  9 124
3 11 11  10 130
3 11 11  11 136
3 11 11  12 142
3 11 11  13 148
3 11 11  14 154
3 11 11  15 160
3 11 11  16 166
3 11 11  17 172
3 11 11  18 178
3 11 11  19 184
3 11 12  1 79
3 11 12  2 85
3 11 12  3 91
3 11 12  4 97
3 11 12  5 103
3 11 12  6 109
3 11 12  7 115
3 11 12  8 121
3 11 12  9 127
3 11 12  10 133
3 11 12  11 139
3 11 12  12 145
3 11 12  13 151
3 11 12  14 157
3 11 12  15 163
3 11 12  16 169
3 11 12  17 175
3 11 12  18 181
3 11 12  19 187
3 11 13  1 82
3 11 13  2 88
3 11 13  3 94
3 11 13  4 100
3 11 13  5 106
3 11 13  6 112
3 11 13  7 118
3 11 13  8 124
3 11 13  9 130
3 11 13  10 136
3 11 13  11 142
3 11 13  12 148
3 11 13  13 154
3 11 13  14 160
3 11 13  15 166
3 11 13  16 172
3 11 13  17 178
3 11 13  18 184
3 11 13  19 190
3 11 14  1 85
3 11 14  2 91
3 11 14  3 97
3 11 14  4 103
3 11 14  5 109
3 11 14  6 115
3 11 14  7 121
3 11 14  8 127
3 11 14  9 133
3 11 14  10 139
3 11 14  11 145
3 11 14  12 151
3 11 14  13 157
3 11 14  14 163
3 11 14  15 169
3 11 14  16 175
3 11 14  17 181
3 11 14  18 187
3 11 14  19 193
3 11 15  1 88
3 11 15  2 94
3 11 15  3 100
3 11 15  4 106
3 11 15  5 112
3 11 15  6 118
3 11 15  7 124
3 11 15  8 130
3 11 15  9 136
3 11 15  10 142
3 11 15  11 148
3 11 15  12 154
3 11 15  13 160
3 11 15  14 166
3 11 15  15 172
3 11 15  16 178
3 11 15  17 184
3 11 15  18 190
3 11 15  19 196
3 11 16  1 91
3 11 16  2 97
3 11 16  3 103
3 11 16  4 109
3 11 16  5 115
3 11 16  6 121
3 11 16  7 127
3 11 16  8 133
3 11 16  9 139
3 11 16  10 145
3 11 16  11 151
3 11 16  12 157
3 11 16  13 163
3 11 16  14 169
3 11 16  15 175
3 11 16  16 181
3 11 16  17 187
3 11 16  18 193
3 11 16  19 199
3 11 17  1 94
3 11 17  2 100
3 11 17  3 106
3 11 17  4 112
3 11 17  5 118
3 11 17  6 124
3 11 17  7 130
3 11 17  8 136
3 11 17  9 142
3 11 17  10 148
3 11 17  11 154
3 11 17  12 160
3 11 17  13 166
3 11 17  14 172
3 11 17  15 178
3 11 17  16 184
3 11 17  17 190
3 11 17  18 196
3 11 17  19 202
3 11 18  1 97
3 11 18  2 103
3 11 18  3 109
3 11 18  4 115
3 11 18  5 121
3 11 18  6 127
3 11 18  7 133
3 11 18  8 139
3 11 18  9 145
3 11 18  10 151
3 11 18  11 157
3 11 18  12 163
